"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","monoatomic cation transmembrane transport","GO:0098655","0.03457883567014752","1.461189634270402","877","809","52","21026",
"GO:BP","regulation of purine nucleotide metabolic process","GO:1900542","0.03539672740966898","1.4510368886414904","84","809","10","21026",
"GO:BP","positive regulation of intracellular signal transduction","GO:1902533","0.03539672740966898","1.4510368886414904","1113","809","63","21026",
"GO:BP","positive regulation of metabolic process","GO:0009893","0.03539672740966898","1.4510368886414904","3597","809","171","21026",
"GO:BP","gluconeogenesis","GO:0006094","0.03539672740966898","1.4510368886414904","84","809","10","21026",
"GO:BP","response to tumor necrosis factor","GO:0034612","0.035460667937760725","1.4502530882796094","229","809","19","21026",
"GO:BP","thiosulfate transport","GO:0015709","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","positive regulation of antigen processing and presentation of peptide antigen","GO:0002585","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","positive regulation of antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","GO:0002582","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","positive regulation of antigen processing and presentation of peptide antigen via MHC class II","GO:0002588","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","positive regulation of engulfment of apoptotic cell","GO:1901076","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","face morphogenesis","GO:0060325","0.035460667937760725","1.4502530882796094","33","809","6","21026",
"GO:BP","cell migration involved in heart formation","GO:0060974","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","B cell negative selection","GO:0002352","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","olfactory nerve formation","GO:0021628","0.035460667937760725","1.4502530882796094","2","809","2","21026",
"GO:BP","positive regulation of membrane invagination","GO:1905155","0.03675444455578454","1.434690136053558","14","809","4","21026",
"GO:BP","calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules","GO:0016338","0.03675444455578454","1.434690136053558","23","809","5","21026",
"GO:BP","regulation of nucleotide metabolic process","GO:0006140","0.03675444455578454","1.434690136053558","85","809","10","21026",
"GO:BP","regulation of insulin-like growth factor receptor signaling pathway","GO:0043567","0.03675444455578454","1.434690136053558","23","809","5","21026",
"GO:BP","positive regulation of phagocytosis, engulfment","GO:0060100","0.03675444455578454","1.434690136053558","14","809","4","21026",
"GO:BP","blood coagulation","GO:0007596","0.03675444455578454","1.434690136053558","231","809","19","21026",
"GO:BP","cellular response to chemokine","GO:1990869","0.03675444455578454","1.434690136053558","100","809","11","21026",
"GO:BP","collagen catabolic process","GO:0030574","0.03675444455578454","1.434690136053558","45","809","7","21026",
"GO:BP","response to chemokine","GO:1990868","0.03675444455578454","1.434690136053558","100","809","11","21026",
"GO:BP","purine nucleoside diphosphate catabolic process","GO:0009137","0.03675444455578454","1.434690136053558","100","809","11","21026",
"GO:BP","purine ribonucleoside diphosphate catabolic process","GO:0009181","0.03675444455578454","1.434690136053558","100","809","11","21026",
"GO:BP","immune response-activating signaling pathway","GO:0002757","0.03675444455578454","1.434690136053558","494","809","33","21026",
"GO:BP","regulation of monoatomic ion transmembrane transport","GO:0034765","0.03675444455578454","1.434690136053558","321","809","24","21026",
"GO:BP","positive regulation of cation transmembrane transport","GO:1904064","0.037283348708273094","1.428485087192241","131","809","13","21026",
"GO:BP","tissue remodeling","GO:0048771","0.037283348708273094","1.428485087192241","180","809","16","21026",
"GO:BP","export from cell","GO:0140352","0.03814365674234646","1.418577674507199","928","809","54","21026",
"GO:BP","regulation of molecular function","GO:0065009","0.038266342895814646","1.4171830412001107","1496","809","80","21026",
"GO:BP","purine nucleoside diphosphate metabolic process","GO:0009135","0.038266342895814646","1.4171830412001107","116","809","12","21026",
"GO:BP","positive regulation of calcium ion transport","GO:0051928","0.038266342895814646","1.4171830412001107","116","809","12","21026",
"GO:BP","regulation of mitochondrial membrane potential","GO:0051881","0.038266342895814646","1.4171830412001107","72","809","9","21026",
"GO:BP","purine ribonucleoside diphosphate metabolic process","GO:0009179","0.038266342895814646","1.4171830412001107","116","809","12","21026",
"GO:BP","blood vessel remodeling","GO:0001974","0.039013995630651846","1.4087795690042522","46","809","7","21026",
"GO:BP","regulation of cytokine-mediated signaling pathway","GO:0001959","0.04010245066525428","1.3968290867844013","165","809","15","21026",
"GO:BP","positive regulation of protein metabolic process","GO:0051247","0.04045222972487708","1.3930575351018477","1039","809","59","21026",
"GO:BP","regulation of leukocyte migration","GO:0002685","0.04045222972487708","1.3930575351018477","234","809","19","21026",
"GO:BP","hexose biosynthetic process","GO:0019319","0.04059116175326586","1.391568518630672","87","809","10","21026",
"GO:BP","positive regulation of cell population proliferation","GO:0008284","0.040933771619405625","1.3879182378118184","954","809","55","21026",
"GO:BP","homotypic cell-cell adhesion","GO:0034109","0.04099597839927782","1.387258744369673","102","809","11","21026",
"GO:BP","negative regulation of hormone secretion","GO:0046888","0.0410708917981211","1.3864658669345613","73","809","9","21026",
"GO:BP","hemopoiesis","GO:0030097","0.041084394645592034","1.3863231077171512","976","809","56","21026",
"GO:BP","regulation of multicellular organismal process","GO:0051239","0.041731264553750765","1.379538454962504","2956","809","143","21026",
"GO:BP","female pregnancy","GO:0007565","0.041731264553750765","1.379538454962504","183","809","16","21026",
"GO:BP","animal organ morphogenesis","GO:0009887","0.04203619968988185","1.3763765535457164","1042","809","59","21026",
"GO:BP","negative regulation of muscle cell apoptotic process","GO:0010656","0.04261191410897203","1.3704689570388449","47","809","7","21026",
"GO:BP","epithelial cell differentiation","GO:0030855","0.042899705520097","1.3675456889676265","746","809","45","21026",
"GO:BP","macromolecule modification","GO:0043412","0.042899705520097","1.3675456889676265","3030","809","146","21026",
"GO:BP","ribonucleoside diphosphate catabolic process","GO:0009191","0.043052746079048104","1.3659991422604543","103","809","11","21026",
"GO:BP","proteasomal protein catabolic process","GO:0010498","0.044918615391891674","1.347573639252273","543","809","35","21026",
"GO:BP","secretion by cell","GO:0032940","0.04566414557613617","1.3404246640434634","854","809","50","21026",
"GO:BP","heart development","GO:0007507","0.046338959936133954","1.3340537180442495","605","809","38","21026",
"GO:BP","coagulation","GO:0050817","0.04639646542450019","1.3335151036068738","238","809","19","21026",
"GO:BP","hemostasis","GO:0007599","0.04639646542450019","1.3335151036068738","238","809","19","21026",
"GO:BP","placenta development","GO:0001890","0.04655912752838328","1.331995166527389","152","809","14","21026",
"GO:BP","apoptotic signaling pathway","GO:0097190","0.04677403150613125","1.3299951961507206","606","809","38","21026",
"GO:BP","odontogenesis","GO:0042476","0.04677403150613125","1.3299951961507206","136","809","13","21026",
"GO:BP","positive regulation of proteolysis involved in protein catabolic process","GO:1903052","0.04677403150613125","1.3299951961507206","136","809","13","21026",
"GO:BP","intracellular chemical homeostasis","GO:0055082","0.04677403150613125","1.3299951961507206","730","809","44","21026",
"GO:BP","cellular homeostasis","GO:0019725","0.04677403150613125","1.3299951961507206","835","809","49","21026",
"GO:BP","bicarbonate transport","GO:0015701","0.0469769905290969","1.3281148087263697","36","809","6","21026",
"GO:BP","positive regulation of viral life cycle","GO:1903902","0.04707852904985016","1.3271771149771385","25","809","5","21026",
"GO:BP","decidualization","GO:0046697","0.04707852904985016","1.3271771149771385","25","809","5","21026",
"GO:BP","cell development","GO:0048468","0.04724048496197009","1.3256856526498337","2876","809","139","21026",
"GO:BP","positive regulation of cell differentiation","GO:0045597","0.04774135095556866","1.3211052957555844","879","809","51","21026",
"GO:BP","positive regulation of ERK1 and ERK2 cascade","GO:0070374","0.04848186127266705","1.3144207154727134","187","809","16","21026",
"GO:BP","protein phosphorylation","GO:0006468","0.04871695459148674","1.3123198682703185","1227","809","67","21026",
"GO:BP","regulation of developmental process","GO:0050793","0.04907222763244022","1.3091642267853874","2457","809","121","21026",
"GO:BP","extracellular matrix disassembly","GO:0022617","0.04955188426249138","1.304939826360473","62","809","8","21026",
"GO:BP","multi-organism reproductive process","GO:0044703","0.04958032896497995","1.304690596019154","205","809","17","21026",
"GO:BP","semaphorin-plexin signaling pathway","GO:0071526","0.050366659895948115","1.2978568487622235","49","809","7","21026",
"GO:BP","supramolecular fiber organization","GO:0097435","0.05043732060937857","1.2972479925880411","861","809","50","21026",
"GO:BP","aerobic electron transport chain","GO:0019646","0.05089775370359869","1.2933013841791312","91","809","10","21026",
"GO:BP","phosphorylation","GO:0016310","0.052048905678927865","1.2835883970391153","1320","809","71","21026",
"GO:BP","negative regulation of phosphorylation","GO:0042326","0.05212087975818355","1.2829882623589166","260","809","20","21026",
"GO:BP","regulation of protein phosphorylation","GO:0001932","0.05220003361302818","1.2823292173435625","779","809","46","21026",
"GO:BP","nucleoside diphosphate catabolic process","GO:0009134","0.05220003361302818","1.2823292173435625","107","809","11","21026",
"GO:BP","positive regulation of apoptotic cell clearance","GO:2000427","0.05220003361302818","1.2823292173435625","8","809","3","21026",
"GO:BP","regulation of membrane invagination","GO:1905153","0.05220003361302818","1.2823292173435625","16","809","4","21026",
"GO:BP","positive regulation of mammary gland epithelial cell proliferation","GO:0033601","0.05220003361302818","1.2823292173435625","8","809","3","21026",
"GO:BP","dipeptide transport","GO:0042938","0.05220003361302818","1.2823292173435625","8","809","3","21026",
"GO:BP","regulation of phagocytosis, engulfment","GO:0060099","0.05220003361302818","1.2823292173435625","16","809","4","21026",
"GO:BP","blood vessel maturation","GO:0001955","0.05220003361302818","1.2823292173435625","8","809","3","21026",
"GO:BP","ceramide metabolic process","GO:0006672","0.05220003361302818","1.2823292173435625","107","809","11","21026",
"GO:BP","dipeptide transmembrane transport","GO:0035442","0.05220003361302818","1.2823292173435625","8","809","3","21026",
"GO:BP","apoptotic process involved in morphogenesis","GO:0060561","0.05272298030969944","1.278000048044674","26","809","5","21026",
"GO:BP","small molecule biosynthetic process","GO:0044283","0.05285849103652334","1.276885238931611","593","809","37","21026",
"GO:BP","cellular response to tumor necrosis factor","GO:0071356","0.05468426728245432","1.2621376026464362","208","809","17","21026",
"GO:BP","protein modification process","GO:0036211","0.05479435923796272","1.2612641473170192","2846","809","137","21026",
"GO:BP","actin filament-based process","GO:0030029","0.055712422938492025","1.2540479536221383","825","809","48","21026",
"GO:BP","pyruvate metabolic process","GO:0006090","0.05588376591138548","1.25271433520951","124","809","12","21026",
"GO:BP","regulation of body fluid levels","GO:0050878","0.05600391351880556","1.251781623703862","376","809","26","21026",
