"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","thorax and anterior abdomen determination","GO:0007356","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of systemic arterial blood pressure by renin-angiotensin","GO:0003081","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","phosphatidylcholine metabolic process","GO:0046470","0.33287545664806434","0.47771822477501213","76","514","4","21026",
"GO:BP","amygdala development","GO:0021764","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","interkinetic nuclear migration","GO:0022027","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","negative regulation of protein targeting to mitochondrion","GO:1903215","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of cAMP/PKA signal transduction","GO:0141161","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","T cell migration","GO:0072678","0.33287545664806434","0.47771822477501213","76","514","4","21026",
"GO:BP","protein to membrane docking","GO:0022615","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of cortisol secretion","GO:0051462","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","L-methionine salvage from methylthioadenosine","GO:0019509","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","cellular extravasation","GO:0045123","0.33287545664806434","0.47771822477501213","76","514","4","21026",
"GO:BP","membrane lipid catabolic process","GO:0046466","0.33287545664806434","0.47771822477501213","48","514","3","21026",
"GO:BP","alditol biosynthetic process","GO:0019401","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","negative regulation of T cell mediated immune response to tumor cell","GO:0002841","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","adenylate cyclase-activating serotonin receptor signaling pathway","GO:0007192","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","carnitine biosynthetic process","GO:0045329","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","skeletal system development","GO:0001501","0.33287545664806434","0.47771822477501213","540","514","18","21026",
"GO:BP","positive regulation of insulin receptor signaling pathway","GO:0046628","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","T-helper 17 cell lineage commitment","GO:0072540","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","cortisol secretion","GO:0043400","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","mitotic spindle organization","GO:0007052","0.33287545664806434","0.47771822477501213","134","514","6","21026",
"GO:BP","'de novo' protein folding","GO:0006458","0.33287545664806434","0.47771822477501213","48","514","3","21026",
"GO:BP","regulation of synaptic vesicle transport","GO:1902803","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","external encapsulating structure organization","GO:0045229","0.33287545664806434","0.47771822477501213","329","514","12","21026",
"GO:BP","mitochondrial calcium ion homeostasis","GO:0051560","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","apoptotic process in bone marrow cell","GO:0071839","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of dendritic spine maintenance","GO:1902952","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of cell cycle process","GO:0090068","0.33287545664806434","0.47771822477501213","262","514","10","21026",
"GO:BP","response to L-ascorbic acid","GO:0033591","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","photoreceptor cell differentiation","GO:0046530","0.33287545664806434","0.47771822477501213","75","514","4","21026",
"GO:BP","axoneme assembly","GO:0035082","0.33287545664806434","0.47771822477501213","105","514","5","21026",
"GO:BP","histone mRNA metabolic process","GO:0008334","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","regulation of anaphase-promoting complex-dependent catabolic process","GO:1905784","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","retrograde trans-synaptic signaling by endocannabinoid","GO:0098921","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","presynaptic actin cytoskeleton organization","GO:0099140","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","leukotriene signaling pathway","GO:0061737","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","lung growth","GO:0060437","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","maintenance of presynaptic active zone structure","GO:0048790","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","retrograde trans-synaptic signaling by lipid","GO:0098920","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","negative regulation of translational elongation","GO:0045900","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","negative regulation of cell proliferation involved in kidney development","GO:1901723","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of blood-brain barrier permeability","GO:1905605","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","cytokine production","GO:0001816","0.33287545664806434","0.47771822477501213","787","514","25","21026",
"GO:BP","regulation of asymmetric cell division","GO:0009786","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","ERBB2-ERBB4 signaling pathway","GO:0038135","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","smooth muscle contraction","GO:0006939","0.33287545664806434","0.47771822477501213","105","514","5","21026",
"GO:BP","leukocyte adhesion to arterial endothelial cell","GO:0061757","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","microtubule bundle formation","GO:0001578","0.33287545664806434","0.47771822477501213","134","514","6","21026",
"GO:BP","mammary gland morphogenesis","GO:0060443","0.33287545664806434","0.47771822477501213","48","514","3","21026",
"GO:BP","regulation of proteasomal protein catabolic process","GO:0061136","0.33287545664806434","0.47771822477501213","197","514","8","21026",
"GO:BP","protein polyufmylation","GO:1990564","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","cell aggregation","GO:0098743","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","positive regulation of the force of heart contraction","GO:0098735","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","artery development","GO:0060840","0.33287545664806434","0.47771822477501213","105","514","5","21026",
"GO:BP","response to odorant","GO:1990834","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","maintenance of blood vessel diameter homeostasis by renin-angiotensin","GO:0002034","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of neuronal action potential","GO:0098908","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","glycerol biosynthetic process","GO:0006114","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","negative regulation of inflammatory response","GO:0050728","0.33287545664806434","0.47771822477501213","165","514","7","21026",
"GO:BP","positive regulation of epithelial cell proliferation involved in lung morphogenesis","GO:0060501","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","folate transmembrane transport","GO:0098838","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","GO:0002043","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","negative regulation of triglyceride catabolic process","GO:0010897","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","negative regulation of cell volume","GO:0045794","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of ubiquitin-dependent protein catabolic process","GO:2000060","0.33287545664806434","0.47771822477501213","105","514","5","21026",
"GO:BP","skeletal muscle satellite cell maintenance involved in skeletal muscle regeneration","GO:0014834","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of sarcomere organization","GO:0060298","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of lysosomal protein catabolic process","GO:1905167","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of excitatory synapse assembly","GO:1904889","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","negative regulation of high voltage-gated calcium channel activity","GO:1901842","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of protein neddylation","GO:2000436","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","cellular response to dsRNA","GO:0071359","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","dosage compensation by inactivation of X chromosome","GO:0009048","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","cellular response to luteinizing hormone stimulus","GO:0071373","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","ciliary neurotrophic factor-mediated signaling pathway","GO:0070120","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","response to oxidative stress","GO:0006979","0.33287545664806434","0.47771822477501213","400","514","14","21026",
"GO:BP","Roundabout signaling pathway","GO:0035385","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","axon midline choice point recognition","GO:0016199","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of hepatic stellate cell activation","GO:2000491","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","photoreceptor cell morphogenesis","GO:0008594","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","establishment of pigment granule localization","GO:0051905","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","protein autoubiquitination","GO:0051865","0.33287545664806434","0.47771822477501213","76","514","4","21026",
"GO:BP","protein K69-linked ufmylation","GO:1990592","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","type III interferon production","GO:0034343","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","immune system process","GO:0002376","0.33287545664806434","0.47771822477501213","2871","514","80","21026",
"GO:BP","ERK5 cascade","GO:0070375","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of dopamine receptor signaling pathway","GO:0060161","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of voltage-gated sodium channel activity","GO:1905150","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","soft palate development","GO:0060023","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity","GO:2000373","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","Sertoli cell proliferation","GO:0060011","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","regulation of cardiac muscle contraction","GO:0055117","0.33287545664806434","0.47771822477501213","75","514","4","21026",
"GO:BP","regulation of type III interferon production","GO:0034344","0.33287545664806434","0.47771822477501213","5","514","1","21026",
"GO:BP","digestive tract development","GO:0048565","0.33287545664806434","0.47771822477501213","135","514","6","21026",
"GO:BP","positive regulation of leukocyte adhesion to vascular endothelial cell","GO:1904996","0.33287545664806434","0.47771822477501213","24","514","2","21026",
"GO:BP","response to epidermal growth factor","GO:0070849","0.33287545664806434","0.47771822477501213","48","514","3","21026",
